,CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,AGEB,Manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,Fecha_Alta,AreaGeo
12,09007713943005843000000000U3,7830951,SMART FIT,LATAM GIM SA DE CV,Centros de acondicionamiento físico del sector privado,11 a 30 personas,PERIFERICO,CANAL DE GARAY,3278,,LA ESPERANZA,09910,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,,,Fijo,-99.07713564,19.31557305,CENTRO Y PLAZA COMERCIAL,PARQUE LAS ANTENAS,276-277,390A,004,713943,PISO 2,71,713,7139,71394,CENTRO Y PLAZA COMERCIAL,COLONIA,2019-11,090070001
13,09007713943005853000000000U2,7830963,SMART FIT,LATAMGYM ,Centros de acondicionamiento físico del sector privado,11 a 30 personas,AVENIDA,TLAHUAC,4409,,LOMAS ESTRELLA,09890,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,,,Fijo,-99.09449142,19.32180809,CENTRO Y PLAZA COMERCIAL,PORTAL LOMAS ESTRELLA,4409,4429,001,713943,PISO 2,71,713,7139,71394,CENTRO Y PLAZA COMERCIAL,COLONIA,2019-11,090070001
14,09015713943001043001000000S7,658753,SMART FIT,SERVICIOS DEPORTIVOS PARA LATINOAMERICA SA DE CV,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,ALFONSO REYES,5,,HIPODROMO CONDESA,06170,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,SFRENDOSA@SMARTFIT.COM.MX,,Fijo,-99.18202000,19.41115711,,,,1411,026,713943,,71,713,7139,71394,,COLONIA,2011-03,090150001
15,09014713943001383000000000S0,7255784,SMART FIT,LATAMGYM SAPI DE CV,Centros de acondicionamiento físico del sector privado,11 a 30 personas,EJE VIAL,7 SUR (FELIX CUEVAS),101,,DEL VALLE SUR,03230,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",5591308541,,,Fijo,-99.17811779,19.37344525,,,,0717,002,713943,,71,713,7139,71394,,COLONIA,2019-11,090140001
16,09014713943001403000000000S6,7308055,SMART FIT,LATAM GYM ,Centros de acondicionamiento físico del sector privado,11 a 30 personas,CALLE,AMORES,1431,0,DEL VALLE SUR,03100,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,JORGE.HUERGO@SMARTFIT.COM.MX,WWW.SMARTFIT.COM.MX,Fijo,-99.16942643,19.37185548,,,,0740,004,713943,,71,713,7139,71394,,COLONIA,2019-11,090140001
17,09013713943001793000000000U2,8765268,SMART FIT ARENAL,LATAMGYM SAPI DE CV,Centros de acondicionamiento físico del sector privado,11 a 30 personas,CALLE,ARENAL,604,0,TEPEPAN,16020,"XOCHIMILCO, Xochimilco, CIUDAD DE MÉXICO",,,,Fijo,-99.13732991,19.27999961,CENTRO Y PLAZA COMERCIAL,PLAZA ARENAL TERRAZAS,604,0014,014,713943,PISO 3,71,713,7139,71394,CENTRO Y PLAZA COMERCIAL,COLONIA,2019-11,090130001
18,09012713943002453000000000S4,8386720,SMART FIT CUICUILCO,LATAMGYM SAPI DE CV,Centros de acondicionamiento físico del sector privado,11 a 30 personas,AVENIDA,INSURGENTES SUR,3500,,PEÑA POBRE,14060,"TLALPAN, Tlalpan, CIUDAD DE MÉXICO",56661330,MARIA.LORENZO@SMARTFIT.COM.MX,WWW.SMARTFIT.COM.MX,Fijo,-99.18479789,19.29591088,,,,1890,001,713943,,71,713,7139,71394,,COLONIA,2019-11,090120001
19,09003713943001582001038494S0,6766314,SMART FIT EL GIMNASIO INTELIGENTE,LATAM GYM SAPI DE CV,Centros de acondicionamiento físico del sector privado,11 a 30 personas,CALLE,BENITO JUAREZ,117,,EX HACIENDA COAPA,04850,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",5552781779,,,Fijo,-99.13533403,19.31349886,,,,1410,036,713943,,71,713,7139,71394,,COLONIA,2016-10,090030001
20,09003713943001563000000000U0,6697586,SMART FIT GIMNASIO INTELIGENTES,LATAMGYM SAPI DE CV,Centros de acondicionamiento físico del sector privado,11 a 30 personas,EJE VIAL,2 ORIENTE (AVENIDA CANAL DE MIRAMONTES),2053,,GIRASOLES,04920,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",5556782749,MARTIR@SMARTFIT.COM.MX,,Fijo,-99.12419752,19.31056248,CENTRO Y PLAZA COMERCIAL,SUPER PLAZA MIRAMONTES,2053,168A,020,713943,PISO 4,71,713,7139,71394,CENTRO Y PLAZA COMERCIAL,COLONIA,2016-01,090030001
21,09002713943001141000000000U7,9295678,SMART FIT LA RAZA,LATAMGYM SAPI DE CV,Centros de acondicionamiento físico del sector privado,0 a 5 personas,EJE VIAL,1 PONIENTE (CALZADA VALLEJO),296,0,PUEBLO DE SAN FRANCISCO XOCOTITLA,,"AZCAPOTZALCO, Azcapotzalco, CIUDAD DE MÉXICO",,SFLARAZA@SMARTFIT.COM.MX,WWW.SMARTFIT.COM.MX,Fijo,-99.14421777,19.46810726,,PORTAL VALLEJO,JA-03,0580,018,713943,PISO 1,71,713,7139,71394,,COLONIA,2020-11,090020001
22,09005713943003063000000000S4,7801870,SMART FIT LINDAVISTA,LATAMGYM SAPI DE CV,Centros de acondicionamiento físico del sector privado,11 a 30 personas,AVENIDA,MIGUEL OTHON DE MENDIZABAL ORIENTE,343,1,NUEVA INDUSTRIAL VALLEJO,07700,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,,,Fijo,-99.14583502,19.50682191,CENTRO Y PLAZA COMERCIAL,PLAZA TORRES LINDAVISTA,SUB ANCLA,0525,005,713943,PISO 1,71,713,7139,71394,CENTRO Y PLAZA COMERCIAL,COLONIA,2019-11,090050001
23,09005713943004143000000000S3,9122818,SMART FIT LOMAS TENAYUCA,LATAMGYM SAPI DE CV,Centros de acondicionamiento físico del sector privado,11 a 30 personas,AVENIDA,LUIS ESPINOZA,100,,SOLIDARIDAD NACIONAL,07270,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,,,Fijo,-99.15536251,19.52969717,,,,0277,040,713943,,71,713,7139,71394,,COLONIA,2019-11,090050001
24,09016713943001282000000000U9,7444849,SMART FIT MASARYK,LATAMGYM SAPI DE CV,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,OLIVER GOLDSMITH,96,,CHAPULTEPEC POLANCO,11550,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,GUSTAVO.FLORES@SMARTFIT.COM.MX,WWW.SMARTFIT.COM,Fijo,-99.20053758,19.43209834,,,,0641,014,713943,,71,713,7139,71394,,COLONIA,2019-11,090160001
25,09015713943002481000038494S8,7988800,SMART FIT TLATELOLCO,LATAM GYM SAPI DE CV,Centros de acondicionamiento físico del sector privado,6 a 10 personas,AVENIDA,RICARDO FLORES MAGÓN,210,0,GUERRERO,06300,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,SFTLATELOLCO@SMARTFIT.COM.MX,,Fijo,-99.14035434,19.45067706,CENTRO Y PLAZA COMERCIAL,PLAZA TLATELOLCO,,0521,013,713943,PISO 2,71,713,7139,71394,CENTRO Y PLAZA COMERCIAL,COLONIA,2019-11,090150001
26,09007713943006351000000000U3,9302784,SMART FIT UAM IZTAPALAPA,LATAMGYM  SAPI DE CV,Centros de acondicionamiento físico del sector privado,0 a 5 personas,EJE VIAL,8 Sur (Calzada Ermita Iztapalapa),1863,0,LOS ANGELES,09860,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,IVONNE.LAZARINNI@SMARTFIT.COM.MX,WWW.SMARTFIT.COM.MX,Fijo,-99.07407578,19.35049140,,,,141A,017,713943,,71,713,7139,71394,,COLONIA,2020-11,090070001
27,09007713943005293000000000U1,8612628,SMART FIT VICENTE GUERRERO,LATAMGYM SAPI DE CV,Centros de acondicionamiento físico del sector privado,11 a 30 personas,AVENIDA,DIAZ SOTO Y GAMA,,,LAS AMERICAS,09240,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,,,Fijo,-99.06350477,19.36024997,,,,5111,001,713943,,71,713,7139,71394,,UNIDAD HABITACIONAL,2019-11,090070001
