,CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,AGEB,Manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,Fecha_Alta,AreaGeo
10,09015812410010551010024406S8,6787023,SERVICIOS TOKS,SERVICIOS TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,SIMÓN BOLÍVAR,0,0,OBRERA,06720,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,,,Fijo,-99.13980827,19.42330707,EDIFICIO COMERCIAL Y DE SERVICIOS,,,1040,020,722511,,72,722,7225,72251,,COLONIA,2017-03,090150001
11,09010812410001391010024406S1,6787030,SERVICIOS TOKS ,SERVICIOS TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,UNIVERSIDAD,0,0,AXOTLA,01030,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,ESTACIZ@TOKS.COM.MX,,Fijo,-99.17687449,19.35287919,,,,1063,008,722511,,72,722,7225,72251,,COLONIA,2017-03,090100001
12,09016812410003591011024406S1,6787032,SERVICIOS TOKS,SERVICIOS TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,AVENIDA,CALZADA MÉXICO TACUBA,0,0,POPOTLA,11400,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,ESTACIZ@TOKS.COM.MX,,Fijo,-99.17859386,19.45505566,,,,0181,020,722511,,72,722,7225,72251,,COLONIA,2017-03,090160001
13,09013812410000541010024406S6,6787033,SERVICIOS TOKS,SERVICIOS TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,PROLONGACIÓN DIVISIÓN DEL NORTE,0,0,AMPLIACIÓN SAN MARCOS,16050,"XOCHIMILCO, Xochimilco, CIUDAD DE MÉXICO",,,,Fijo,-99.11884359,19.27227896,,,,1046,016,722511,,72,722,7225,72251,,COLONIA,2017-03,090130001
14,09007812410001391010024406S7,6787043,SERVICIOS TOKS,SERVICIOS TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,7 SUR (MUNICIPIO LIBRE),83,0,BANDIJAL,09450,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,,,Fijo,-99.13668721,19.36701837,,,,0642,015,722511,,72,722,7225,72251,,COLONIA,2017-03,090070001
15,09006812410000641010024406S8,6787148,SERVICIOS TOKS,SERVICIOS TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,EJE VIAL,2 ORIENTE (CALZADA DE LA VIGA),0,0,ZAPOTLA,08610,"IZTACALCO, Iztacalco, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,,Fijo,-99.12319690,19.39543238,,,,0575,013,722511,,72,722,7225,72251,,BARRIO,2017-03,090060001
16,09005812410001061010024406S0,6787150,SERVICIOS TOKS ,SERVICIOS TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,EJE VIAL,3 NORTE (ÁNGEL ALBINO CORZO-ORIENTE 101),0,0,BONDOJITO,07850,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,,,Fijo,-99.10780707,19.46239808,,,,2076,006,722511,,72,722,7225,72251,,COLONIA,2017-03,090050001
17,09005812410001071010024406S9,6787151,SERVICIOS TOKS,SERVICIOS TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALZADA,DE GUADALUPE,0,0,ARAGÓN LA VILLA,07000,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,,Fijo,-99.11863168,19.48061917,,,,1434,014,722511,,72,722,7225,72251,,COLONIA,2017-03,090050001
18,09014812410003091010024406S7,6787183,SERVICIOS TOKS,SERVICIOS TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,CALZADA DE TLALPAN,582,0,MODERNA,03510,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,,Fijo,-99.13721476,19.39717447,,,,0149,006,722511,,72,722,7225,72251,,COLONIA,2017-03,090140001
20,09007812410001411011024406S3,6787345,SERVICIOS TOKS,SERVICIOS TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALZADA,GENERAL IGNACIO ZARAGOZA,0,0,JUAN ESCUTIA,09100,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,,Fijo,-99.04081734,19.38848327,,,,3613,008,722511,,72,722,7225,72251,,COLONIA,2017-03,090070001
21,09014812410003112010024406S1,6787347,SERVICIOS TOKS,SERVICIOS TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,AVENIDA,DIVISIÓN DEL NORTE,314,0,SANTA CRUZ ATOYAC,03310,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,,Fijo,-99.15670057,19.36975764,,,,0844,022,722511,,72,722,7225,72251,,COLONIA,2017-03,090140001
22,09016812410003615011024406M8,6787438,SERVICIOS TOKS,SERVICIOS TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,JAIME BALMES,11,0,LOS MORALES POLANCO,11510,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,,Fijo,-99.20998624,19.43726100,CENTRO Y PLAZA COMERCIAL,PLAZA POLANCO,,0622,006,722511,,72,722,7225,72251,,COLONIA,2017-03,090160001
23,09015812410010591010024406S4,6788213,SERVICIOS TOKS ,SERVICIOS TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,AV. PASEO DE LA REFORMA,77,0,TABACALERA,06030,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,ESTACIZ@TOKS.COM.MX,,Fijo,-99.15483199,19.43362798,EDIFICIO COMERCIAL Y DE SERVICIOS,,,0729,003,722511,,72,722,7225,72251,,COLONIA,2017-03,090150001
24,09015812410010601010024406S1,6788342,SERVICIOS TOKS,SERVICIOS TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,HAMBURGO,0,0,JUÁREZ,06600,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,,Fijo,-99.16620812,19.42542145,,,,095A,007,722511,,72,722,7225,72251,,COLONIA,2017-03,090150001
25,09016722110000221001002563M3,6314731,TOKS,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,EJÉRCITO NACIONAL MEXICANO,769,0,AMPLIACIÓN GRANADA,11520,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM,Fijo,-99.19981765,19.43845233,CENTRO Y PLAZA COMERCIAL,PLAZA MIYANA,,0552,001,722511,,72,722,7225,72251,,COLONIA,2010-07,090160001
26,09002722511003074000002563S2,9294705,TOKS,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,EJE VIAL,4 NORTE (CALZADA AZCAPOTZALCOLA VILLA),895,,INDUSTRIAL VALLEJO,,"AZCAPOTZALCO, Azcapotzalco, CIUDAD DE MÉXICO",,,,Fijo,-99.15849054,19.48827512,,,,0877,013,722511,,72,722,7225,72251,,COLONIA,2020-11,090020001
27,09016722511007164000002563S7,9294709,TOKS,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,AVENIDA,MARINA NACIONAL,60,,TACUBA,,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,,,Fijo,-99.18627878,19.45329012,,,,0162,015,722511,,72,722,7225,72251,,COLONIA,2020-11,090160001
28,09017722511002175000002563S6,6808525,TOKS AEROPUERTO,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,CAPITAN CARLOS LEON,0,,PEÑON DE LOS BAÑOS,15520,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.08104044,19.43663294,,,,0140,001,722511,,72,722,7225,72251,,COLONIA,2017-11,090170001
29,09007722511002815001002563S8,6813603,TOKS AMPLIACION SAN MIGUEL,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALZADA,8 Sur (Calzada Ermita Iztapalapa),2955,0,AMPLIACION SAN MIGUEL,09360,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.07205610,19.34954229,,,,1424,002,722511,,72,722,7225,72251,,COLONIA,2017-11,090070001
30,09005722110001241001002563S3,6306164,TOKS BASILICA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALZADA,Calzada de Guadalupe,679,0,ARAGON LA VILLA,07000,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.11859263,19.48071560,,,,1434,014,722511,,72,722,7225,72251,,COLONIA,2010-07,090050001
31,09002722511001515001002563S6,6813631,TOKS CAMARONES,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALZADA,CAMARONES,488,,RECREO,02080,"AZCAPOTZALCO, Azcapotzalco, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM,Fijo,-99.17940888,19.47113758,,,,067A,027,722511,,72,722,7225,72251,,COLONIA,2017-11,090020001
32,09004722511000995001002563S7,6808666,TOKS CENTRO COMERCIAL SANTA FE,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,AVENIDA,Vasco de Quiroga,3800,580,ANTIGUA MINA TOTOLAPA,05109,"CUAJIMALPA DE MORELOS, Cuajimalpa de Morelos, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.27333512,19.36324227,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL SANTA FE,SN,0369,005,722511,,72,722,7225,72251,,COLONIA,2017-11,090040001
33,09016722511003911001002563S5,6762994,TOKS CITY CORPORATIVO POLANCO,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,AVENIDA,Ejército Nacional Mexicano,980,0,LOS MORALES POLANCO,11510,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.20968160,19.43856379,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIVO  POLANCO,SN,0622,001,722511,,72,722,7225,72251,,COLONIA,2016-10,090160001
34,09003722511002295000002563S2,6808669,TOKS COAPA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,PUENTE,186,,AMSA,14380,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.11467016,19.31162375,,,,143A,028,722511,,72,722,7225,72251,,COLONIA,2017-11,090030001
35,09003722511002275000002563S4,6808523,TOKS COYOACÁN,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Miguel Ángel de Quevedo,443,0,ROMERO DE TERREROS,04310,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.17161604,19.34540655,,,,0268,006,722511,,72,722,7225,72251,,COLONIA,2017-11,090030001
36,09015722110000551000002563S5,6304765,TOKS CUAUHTÉMOC,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,EJE VIAL,1 Poniente (Avenida Cuauhtémoc),64,0,DOCTORES,06720,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.15380649,19.42276651,,,,1534,012,722511,,72,722,7225,72251,,COLONIA,2010-07,090150001
37,09012722511002195000002563S5,6845151,TOKS CUICUILCO,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,SAN FERNANDO,649,,PEÑA POBRE,14060,"TLALPAN, Tlalpan, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.18351528,19.29558799,,,,1890,001,722511,,72,722,7225,72251,,COLONIA,2018-03,090120001
38,09002722110000281000002563S7,6309715,TOKS CUITLÁHUAC,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,EJE VIAL,3 Norte (Cuitláhuac),372,0,SECTOR NAVAL,02080,"AZCAPOTZALCO, Azcapotzalco, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.17090798,19.47009386,,,,0519,018,722511,,72,722,7225,72251,,COLONIA,2010-07,090020001
39,09016722511003614000002563S5,6703842,TOKS DIAMANTE TOREO,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,AVENIDA,RODOLFO GAONA,3,,LOMAS DE SOTELO,11220,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.21849889,19.45277832,CENTRO Y PLAZA COMERCIAL,DIAMANTE TOREO,106,0302,004,722511,,72,722,7225,72251,,COLONIA,2016-01,090160001
40,09014722110003436000002563S9,6314823,TOKS DIVISIÓN DEL NORTE,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,División del Norte,314,0,SANTA CRUZ ATOYAC,03310,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,J.PATLAN@INEGI.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.15669918,19.36975284,,,,0844,022,722511,,72,722,7225,72251,,COLONIA,2010-07,090140001
41,09005722110000471000002563S7,6315036,TOKS EDUARDO MOLINA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,3 Oriente (Avenida Ingeniero Eduardo Molina),1623,0,COLONIA EL COYOL,07420,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.09454969,19.48583120,,,,2907,033,722511,,72,722,7225,72251,,COLONIA,2010-07,090050001
42,09005722511000015000002563S1,6307362,TOKS EJE 3,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,EJE VIAL,3 Norte (Ángel Albino Corzo-Oriente 101),3708,0,BONDOJITO,07850,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.10780494,19.46239732,,,,2076,006,722511,,72,722,7225,72251,,COLONIA,2014-12,090050001
43,09002722110000011001002563S8,6310201,TOKS EL ROSARIO,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,AVENIDA,Aquiles Serdán,1341,0,UNIDAD HABITACIONAL EL ROSARIO,02430,"AZCAPOTZALCO, Azcapotzalco, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.20596328,19.50404849,,,,0928,009,722511,,72,722,7225,72251,,COLONIA,2010-07,090020001
44,09007722110001291000002563S4,6306730,TOKS EL SALADO,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALZADA,General Ignacio Zaragoza,3854,0,SANTA MARTHA ACATITLA,09510,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.00608695,19.36599841,,,,5107,002,722511,,72,722,7225,72251,,COLONIA,2010-07,090070001
45,09005722511002805000002563S3,6808524,TOKS ESTRELLA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALZADA,Calzada de Guadalupe,557,0,ESTRELLA,07810,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.12008147,19.47695295,,,,1612,010,722511,,72,722,7225,72251,,COLONIA,2017-11,090050001
46,09014722511004095000002563S1,6808520,TOKS FELIX CUEVAS,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Insurgentes Sur,1291,0,SAN JOSE INSURGENTE,03740,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,J.PATLAN@INEGI.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.17860949,19.37422752,,,,0717,004,722511,,72,722,7225,72251,,COLONIA,2017-11,090140001
47,09005722511005005000002563S7,6865057,TOKS FORTUNA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,4 Norte (Avenida Fortuna),334,0,MAGDALENA DE LAS SALINAS,7760,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.13377025,19.48460534,,,,1256,010,722511,,72,722,7225,72251,,COLONIA,2019-04,090050001
48,09015722511000045000002563S7,6309740,TOKS FÓRUM BUENAVISTA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,EJE VIAL,1 Norte (Mosqueta),259,0,BUENAVISTA,06350,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.15255193,19.44690089,CENTRO Y PLAZA COMERCIAL,FORUM BUENAVISTA,PB02,049A,001,722511,,72,722,7225,72251,,COLONIA,2014-12,090150001
49,09003722511002325000002563S7,6813985,TOKS GRAN SUR,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,DEL IMAN,151,,PEDREGAL DE CARRASCO,04700,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.16399182,19.30808976,,,,1641,036,722511,,72,722,7225,72251,,COLONIA,2017-11,090030001
50,09012722110000411001002563S9,6318771,TOKS HUIPULCO,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALZADA,Calzada de Tlalpan,4349,0,TORIELLO GUERRA,14050,"TLALPAN, Tlalpan, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.15677331,19.29425554,,,,0411,009,722511,,72,722,7225,72251,,COLONIA,2010-07,090120001
51,09002722511000015000002563S8,6311405,TOKS INVIERNO,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,Invierno,17,0,ANGEL ZIMBRON,02099,"AZCAPOTZALCO, Azcapotzalco, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.18837551,19.46977310,,,,0684,007,722511,,72,722,7225,72251,,COLONIA,2014-12,090020001
52,09007722110000421000002563S8,6313552,TOKS IZTAPALAPA,RESTAURANTES TOKS SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALZADA,8 Sur (Calzada Ermita Iztapalapa),1863,0,LOS ANGELES,09830,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,J.PATLAN@TOKS.COM.MX,WWW.TOKS.COM.MX,Fijo,-99.07407045,19.35048879,,,,141A,017,722511,,72,722,7225,72251,,COLONIA,2010-07,090070001
