,CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,AGEB,Manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,Fecha_Alta,AreaGeo
10,09003713941000126001004176M1,6313212,PARQUE ASTURIAS,CENTRO ASTURIANO DE MEXICO AC,Clubes deportivos del sector privado,251 y más personas,CALLE,CALIZ,118,,EL RELOJ,04640,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,,WWW.CENTROASTURIANO.COM.MX,Fijo,-99.14328212,19.31918161,,,,0855,029,713941,,71,713,7139,71394,,COLONIA,2010-07,090030001
0,09016931210000291010000000U1,845814,CENTRO DE DESARROLLO DEPORTIVO PLAN SEXENAL,GOBIERNO DEL DISTRITO FEDERAL ,Centros de acondicionamiento físico del sector público,101 a 250 personas,CALLE,PLAN DE GUADALUPE,,,NEXTITLA,11420,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,,,Fijo,-99.17263819,19.45415061,,,,0088,004,713944,,71,713,7139,71394,,COLONIA,2010-07,090160001
1,09016713941000145001000000U3,6315149,CENTRO DEPORTIVO CHAPULTEPEC,CENTRO DEPORTIVO CHAPULTEPEC AC,Clubes deportivos del sector privado,101 a 250 personas,AVENIDA,GENERAL MARIANO ESCOBEDO,665,,BOSQUES DE CHAPULTEPEC 1 SECCION,11590,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,NHERNANDEZ@CDCH.COM.MX,,Fijo,-99.17918736,19.42638232,,,,0798,012,713941,,71,713,7139,71394,,COLONIA,2010-07,090160001
2,09007713944000266000000000U0,8629787,CENTRO DEPORTIVO SALVADOR ALLENDE,GOBIERNO ,Centros de acondicionamiento físico del sector público,101 a 250 personas,AVENIDA,DIAZ SOTO Y GAMA,0,0,UNIDAD VICENTE GUERRERO,09200,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,,,Fijo,-99.05225438,19.35823839,,,,472A,023,713944,,71,713,7139,71394,,UNIDAD HABITACIONAL,2019-11,090070001
3,09014713941000031000003220M0,6313144,CENTRO LIBANES,CENTRO LIBANES AC,Clubes deportivos del sector privado,101 a 250 personas,CALLE,HERMES,67,0,CREDITO CONSTRUCTOR,03940,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,,WWW.CENTROLIBANES.ORG.MX,Fijo,-99.17993616,19.36361332,,,,0929,023,713941,,71,713,7139,71394,,COLONIA,2010-07,090140001
4,09010713941000206002003220S6,6318639,CENTRO LIBANES UNIDAD DEPORTIVA,CENTRO LIBANES AC,Clubes deportivos del sector privado,101 a 250 personas,CALLE,GLACIAR,500,0,OLIVAR DE LOS PADRES,01780,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,,WWW.CENTROLIBANES.ORG.MX,Fijo,-99.22237020,19.33735709,,,,1858,003,713941,,71,713,7139,71394,,COLONIA,2010-07,090100001
5,09006713944000192000000000U0,797624,CENTRO NACIONAL DESARROLLO DE TALENTO DEPORTIVO DE ALTO RENDIMIENTO,,Centros de acondicionamiento físico del sector público,101 a 250 personas,VIADUCTO,RIO DE LA PIEDAD,,,PUEBLA,15020,"IZTACALCO, Iztacalco, CIUDAD DE MÉXICO",5558031700,,,Fijo,-99.08255264,19.40705827,,,,0151,001,713944,PISO 1,71,713,7139,71394,EDIFICIO SIN NOMBRE,COLONIA,2010-07,090060001
6,09010713941000216002004041M5,6258096,CLUB ESPAÑA AC,CLUB ESPAÑA AC,Clubes deportivos del sector privado,101 a 250 personas,AVENIDA,INSURGENTES SUR,2390,0,SAN ANGEL,01000,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,,,Fijo,-99.18956490,19.34166126,,,,1133,028,713941,,71,713,7139,71394,,COLONIA,2010-07,090100001
7,09005531210000216000002884S5,6308407,CLUB FUTURAMA,EDIFICIOS ANAHUAC SA DE CV,Clubes deportivos del sector privado,101 a 250 personas,CALZADA,SANTA ANA NORTE,111,0,TORRES LINDAVISTA,07320,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,ALMANAVARRO@GRUPOLINDAVISTA.COM.MX,WWW.CLUBFUTURAMA.COM,Fijo,-99.14627026,19.51119389,,,,3375,009,713941,,71,713,7139,71394,,COLONIA,2010-07,090050001
8,09016713941000155001000000U2,6315234,CLUB MUNDET,,Clubes deportivos del sector privado,101 a 250 personas,,EJÉRCITO NACIONAL MEXICANO,1125,0,IRRIGACIÓN,11500,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,,,Fijo,-99.21133162,19.43892324,,,,0533,001,713941,,71,713,7139,71394,,COLONIA,2010-07,090160001
9,09016713941000165001000000U1,6308149,CLUB RAQUETA DE LOS BOSQUES,CLUB RAQUETA DE LOS BOSQUES ,Clubes deportivos del sector privado,101 a 250 personas,CALLE,BOSQUE DE DURAZNOS,187,0,BOSQUES DE LAS LOMAS,11700,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,LORRAMIREZP@YAHOO.COM.MX,,Fijo,-99.23994892,19.40690870,CENTRO Y PLAZA COMERCIAL,PLAZA BOSQUES,,1245,001,713941,,71,713,7139,71394,,COLONIA,2010-07,090160001
10,09014713944000036000000000U3,904406,COMPLEJO OLIMPICO MEXICO 68,GOBIERNO DEL DISTRITO FEDERAL ,Centros de acondicionamiento físico del sector público,101 a 250 personas,AVENIDA,DIVISION DEL NORTE,2333,0,GENERAL PEDRO MARIA ANAYA,03340,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",5591833016,,,Fijo,-99.15349661,19.35834102,,,,0986,003,713944,,71,713,7139,71394,,COLONIA,2014-12,090140001
11,09010713941000185010003227M2,6318665,CORPORATIVO SPORTS WORLD,OPERADORA Y ADMINISTRADORA SW SA DE CV,Centros de acondicionamiento físico del sector privado,101 a 250 personas,PROLONGACION,VASCO DE QUIROGA,3880,0,LOMAS DE SANTA FE,05348,"CUAJIMALPA DE MORELOS, Cuajimalpa de Morelos, CIUDAD DE MÉXICO",,,WWW.ESPORTSWORLD.COM.MX,Fijo,-99.27761514,19.36167602,,,,0369,001,713943,PISO 2,71,713,7139,71394,CORPORATIVO VASCO DE QUIROGA,COLONIA,2010-07,090040001
12,09007713944000126000000000U6,756571,DEPORTIVO FRANCISCO I. MADERO,JUD DE ATENCION A UNIDADES DEPORTIVAS ,Centros de acondicionamiento físico del sector público,101 a 250 personas,CALLE,TELECOMUNICACIONES,,,UNIDAD HAB CABEZA DE JUAREZ,09220,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,,,Fijo,-99.04411482,19.38289152,,,,3596,033,713944,,71,713,7139,71394,,COLONIA,2010-07,090070001
13,09015713999000026000000000U6,981021,DEPORTIVO GUELATAO,,Clubes deportivos del sector público,101 a 250 personas,CALLE,REPUBLICA DE HONDURAS,0,0,CENTRO (ÁREA 3),06020,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,,,Fijo,-99.13574998,19.44082933,OTRO CONGLOMERADO,GUELATAO,SN,0536,012,713942,PISO 2,71,713,7139,71394,GUELATAO,COLONIA,2010-07,090150001
14,09004713944000033001000000U1,983475,DEPORTIVO MORELOS,ALCALDIA CUAJIMALPA DE MORELOS ,Centros de acondicionamiento físico del sector público,101 a 250 personas,AVENIDA,JOSE MARIA CASTORENA,,,MOLINITO,05010,"CUAJIMALPA DE MORELOS, Cuajimalpa de Morelos, CIUDAD DE MÉXICO",5558122579,,,Fijo,-99.28514001,19.36412330,,,,0354,008,713944,,71,713,7139,71394,,COLONIA,2010-07,090040001
15,09004713998000035000003281M2,6319010,KIDZANIA OFICINAS CORPORATIVAS,KIDZANIA DE MEXICO SA DE CV,Otros servicios recreativos prestados por el sector privado,101 a 250 personas,AVENIDA,JUAN SALVADOR AGRAZ,50,,SANTA FE,05348,"CUAJIMALPA DE MORELOS, Cuajimalpa de Morelos, CIUDAD DE MÉXICO",,OSCAR.ROA@KIDZANIA.COM,WWW.KIDZANIA.COM.MX,Fijo,-99.27878899,19.35961089,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIVO SANTA FE,PH,0369,077,713998,PENTHOUSE,71,713,7139,71399,CORPORATIVO SANTA FE,COLONIA,2010-07,090040001
16,09013713941000125002000000U2,6313542,MONTE SUR CLUB CAMPESTRE,PACTINEMI SC,Clubes deportivos del sector privado,101 a 250 personas,CALLE,Ninguno,0,0,EL PEDREGAL DE SAN FRANCISCO TLALNEPANTLA,16900,"XOCHIMILCO, Xochimilco, CIUDAD DE MÉXICO",,,,Fijo,-99.12844500,19.20577531,,,,0851,025,713941,,71,713,7139,71394,,COLONIA,2010-07,090130001
17,09003713941000156001000000U8,6313172,TERRANOVA CONTRY CLUB SA DE CV,TERRANOVA CONTRY CLUB SA DE CV,Clubes deportivos del sector privado,101 a 250 personas,EJE VIAL,10 SUR (AVENIDA COPILCO),55,0,COPILCO EL BAJO,04360,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,ENLACE@CLUBTERRANOVA.MX,CLUBTERRANOVA.MX,Fijo,-99.18876138,19.33824349,,,,054A,022,713941,,71,713,7139,71394,,AEROPUERTO,2010-07,090030001
18,09016713941000176000002511M8,6315117,UNIDAD EJÉRCITO,ASOCIACION CRISTIANA DE JOVENES DE LA CIUDAD DE MEXICO YMCA AC,Clubes deportivos del sector privado,101 a 250 personas,AVENIDA,EJÉRCITO NACIONAL MEXICANO,253,1,ANAHUAC,11320,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,DONAXILOPEZ@YMCACDMEX.ORG.MX,,Fijo,-99.18127215,19.43706331,,,,0586,001,713941,,71,713,7139,71394,,COLONIA,2010-07,090160001
19,09007713941000286000002511S4,6313649,UNIDAD MALLORCA,ASOCIACION CRISTIANA DE JOVENES DE LA CIUDAD DE MEXICO YMCA AC,Clubes deportivos del sector privado,101 a 250 personas,CALLE,LABORISTAS,49,0,REFORMA IZTACCIHUATL,09440,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,DONAXILOPEZ@YMCACDMEX.ORG.MX,,Fijo,-99.13168815,19.37620327,,,,0483,006,713941,,71,713,7139,71394,,COLONIA,2010-07,090070001
20,09003713941000115001002511S4,6313432,UNIDAD SUR,ASOCIACION CRISTIANA DE JOVENES DE LA CIUDAD DE MEXICO YMCA AC,Clubes deportivos del sector privado,101 a 250 personas,CALLE,RIO CHURUBUSCO,262,0,DEL CARMEN COYOACAN,08840,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,DONAXILOPEZ@YMCACDMEX.ORG.MX,,Fijo,-99.15349445,19.35744926,,,,0041,016,713941,,71,713,7139,71394,,COLONIA,2010-07,090030001
0,09003713941000146001000000U9,6323835,CENSODEP,CENTRO SOCIOCULTURAL Y DEPORTIVO JOSE LOPEZ PORTILLO AC,Clubes deportivos del sector privado,51 a 100 personas,AVENIDA,SANTA ANA,750,,SAN FRANCISCO CULHUACÁN,04470,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,FACOSTA@CENSODEP.COM.MX,WWW.CENSODEP.COM.MX,Fijo,-99.10934396,19.32821886,,,,0605,008,713941,,71,713,7139,71394,,COLONIA,2010-07,090030001
1,09006713944000225001000000U8,796167,CENTRO DE ACTIVIDADES SOCIALES Y DEPORTIVAS METRO,SISTEMA DE TRANSPORTE COLECTIVO METRO ,Centros de acondicionamiento físico del sector público,51 a 100 personas,CALLE,SUR 159,,,AMPLIACION GABRIEL RAMOS MILLAN,08030,"IZTACALCO, Iztacalco, CIUDAD DE MÉXICO",,,,Fijo,-99.09559532,19.38717554,,,,1018,023,713944,,71,713,7139,71394,,COLONIA,2010-07,090060001
2,09017713944000034000000000U1,663593,CENTRO DEPORTIVO FELIPE TIBIO MUÑOZ,GOBIERNO DE LA CIUDAD DE MEXICO ALCALDIA VENUSTIANO CARRANZA ,Centros de acondicionamiento físico del sector público,51 a 100 personas,CALLE,XOCHITLAN SUR,,,ARENAL 4TA SECCION,15640,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,,,Fijo,-99.05861614,19.43024807,,,,0831,026,713944,,71,713,7139,71394,,COLONIA,2010-07,090170001
3,09017931210000944010000000U3,645266,CENTRO DEPORTIVO INGENIERO EDUARDO MOLINA,JEFATURA DE ATENCION A CENTROS DEPORTIVOS DE LA ALCALDIA VENUSTIANO CARRANZA ,Centros de acondicionamiento físico del sector público,51 a 100 personas,EJE VIAL,3 ORIENTE (INGENIERO EDUARDO MOLINA),,,MICHOACAN,15240,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,,,Fijo,-99.11301673,19.44281689,,,,0244,008,713944,,71,713,7139,71394,,COLONIA,2010-07,090170001
4,09017713944000075000000000U4,8623010,CENTRO DEPORTIVO VELODROMO AGUSTIN MELGAR,GOBIERNO CDMX ,Centros de acondicionamiento físico del sector público,51 a 100 personas,CALLE,FERNANDO IGLESIAS CALDERON,,,JARDIN BALBUENA,15900,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,,,Fijo,-99.10896881,19.40928823,,,,1435,002,713944,,71,713,7139,71394,,COLONIA,2019-11,090170001
5,09012713942000014001000000U8,856927,CENTRO DEPORTIVO VILLA OLIMPICA,GOBIERNO DEL DISTRITO FEDERAL TLALPAN ,Centros de acondicionamiento físico del sector público,51 a 100 personas,OTRO (ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,,,PARQUES DEL PEDREGAL,14010,"TLALPAN, Tlalpan, CIUDAD DE MÉXICO",,CDVILLAOLIMPICA.2014@GMAIL.COM,,Fijo,-99.18798034,19.29844262,,,,0089,001,713944,,71,713,7139,71394,,COLONIA,2010-07,090120001
6,09003713941000083001026082M4,6258215,CENTRO DEPORTIVO Y CULTURAL DEL SINDICATO MEXICANO DE ELECTRICISTAS,SINDICATO MEXICANO DE ELECTRICISTAS ,Clubes deportivos del sector privado,51 a 100 personas,CALZADA,DEL HUESO,381,0,LOS GIRASOLES,04920,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.12861223,19.30573632,,,,168A,001,713941,,71,713,7139,71394,,COLONIA,2010-07,090030001
7,09006713944000245000000000U6,708620,CENTRO PARAOLIMPICOS,CONADE ,Centros de acondicionamiento físico del sector público,51 a 100 personas,VIADUCTO,RIO DE LA PIEDAD,600,,PUEBLA,15020,"IZTACALCO, Iztacalco, CIUDAD DE MÉXICO",56499941,,,Fijo,-99.08246815,19.40704689,,,,0151,001,713944,,71,713,7139,71394,,COLONIA,2014-12,090060001
8,09015713943000986000026073S8,6317055,CENTRO QI,LINDA & AGRO SA DE CV,Centros de acondicionamiento físico del sector privado,51 a 100 personas,AVENIDA,AMSTERDAM,317,0,HIPÓDROMO,02145,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,,WWW.LACERVECERIADELBARRIO.COM.MX,Fijo,-99.16665908,19.41463341,,,,120A,002,713943,,71,713,7139,71394,,COLONIA,2014-12,090150001
9,09014713944000055000000000U3,7232847,CENTRO RECREATIVO NIÑOS HEROES,DIF ,Centros de acondicionamiento físico del sector público,51 a 100 personas,EJE VIAL,8 SUR (AVENIDA POPOCATEPETL),276,,SANTA CRUZ ATOYAC,03310,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,,,Fijo,-99.15896155,19.36317690,,,,0844,003,713944,,71,713,7139,71394,,COLONIA,2019-11,090140001
10,09003713944000065000000000U5,905508,CENTRO SOCIAL DEPORTIVO IMSS,CENTRO SOCIAL DEPORTIVO IMSS ,Centros de acondicionamiento físico del sector público,51 a 100 personas,CALLE,GENERAL ANAYA,18,,SAN DIEGO CHURUBUSCO,04120,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.14606140,19.35679517,,,,0060,008,713944,,71,713,7139,71394,,COLONIA,2014-12,090030001
11,09017713944000054001000000U9,657081,CENTRO SOCIAL Y DEPORTIVO MOCTEZUMA,GOBIERNO ,Centros de acondicionamiento físico del sector público,51 a 100 personas,CALLE,ORIENTE 158,225,,MOCTEZUMA 2DA SECCION,15530,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",5555714157,,,Fijo,-99.09754592,19.43406135,PARQUE RECREATIVO,DEPORTIVO,225,055A,007,713944,PISO 1,71,713,7139,71394,PARQUE RECREATIVO,COLONIA,2010-07,090170001
12,09015931210000721001000000U9,957988,CLUB DEPORTIVO HACIENDA,SECRETARÍA DE HACIENDA Y CRÉDITO PÚBLICO ,Centros de acondicionamiento físico del sector público,51 a 100 personas,CALLE,TONALA,321,0,ROMA SUR,06760,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,,,Fijo,-99.15990531,19.40767070,,,,138A,001,713944,,71,713,7139,71394,,COLONIA,2010-07,090150001
13,09012713943000635000038488S8,6258312,CLUB DEPORTIVO LA HACIENDA,INMOBILIARIA LR SA DE CV,Clubes deportivos del sector privado,51 a 100 personas,AVENIDA,DIVISIÓN DEL NORTE,4270,0,PRADO COAPA PRIMERA SECCIÓN,14350,"TLALPAN, Tlalpan, CIUDAD DE MÉXICO",,HACIENDARESORT_1@HOTMAIL.COM,WWW.HACIENDARESORT.MX,Fijo,-99.13117985,19.30081642,,,,0233,004,713941,,71,713,7139,71394,,COLONIA,2010-07,090120001
14,09016713998000165010000000U1,6308166,CLUB EMPRESARIOS BOSQUES,,Clubes deportivos del sector privado,51 a 100 personas,CALLE,Bosque de los Ciruelos,278,0,BOSQUES DE LAS LOMAS,11700,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,IBECERRIL@CEB.COM.MX,,Fijo,-99.23837498,19.40750820,CENTRO Y PLAZA COMERCIAL,PLAZA BOSQUES,278,1245,001,713941,PISO 1,71,713,7139,71394,,COLONIA,2010-07,090160001
15,09012713944000022001000000U7,858779,COORDINACION DE DESARROLLO SOCIAL DE ACTIVIDADES DEPORTIVAS,ALCALDIA TLALPAN ,Clubes deportivos del sector público,51 a 100 personas,CALLE,MONEDA,,,TLALPAN CENTRO,14000,"TLALPAN, Tlalpan, CIUDAD DE MÉXICO",,,,Fijo,-99.17298890,19.29091118,,,,038A,012,713942,,71,713,7139,71394,,COLONIA,2010-07,090120001
16,09016713112000044011000000U6,683070,DEPORTIVO 18 DE MARZO,ALCALDIA MIGUEL HIDALGO ,Centros de acondicionamiento físico del sector público,51 a 100 personas,AVENIDA,5 DE MAYO,,,SAN LORENZO TLALTENANGO,11210,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,,,Fijo,-99.19755581,19.47221824,,,,0016,001,713944,,71,713,7139,71394,,COLONIA,2014-12,090160001
17,09008931610000183000000000U8,1051475,DEPORTIVO CASA POPULAR,ALCALDIA MAGDALENA CONTRERAS ,Centros de acondicionamiento físico del sector público,51 a 100 personas,AVENIDA,CONTRERAS,1,0,SAN JERONIMO LIDICE,10200,"LA MAGDALENA CONTRERAS, La Magdalena Contreras, CIUDAD DE MÉXICO",,,,Fijo,-99.22167423,19.32213452,,,,0086,011,713944,,71,713,7139,71394,,COLONIA,2014-12,090080001
18,09015931210002254001000000U9,877475,DEPORTIVO CUAHUCTEMOC,GDF DELEGACION CUAUHTEMOC ,Centros de acondicionamiento físico del sector público,51 a 100 personas,CALLE,LUIS DONALDO COLOSIO,,,BUENAVISTA,06350,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,,,Fijo,-99.15116468,19.44231942,,,,049A,009,713944,,71,713,7139,71394,,COLONIA,2010-07,090150001
19,09016713944000074001000000U9,688035,DEPORTIVO JOSE MARIA MORELOS Y PAVON,DELEGACIÓN MIGUEL HIDALGO ,Centros de acondicionamiento físico del sector público,51 a 100 personas,CALLE,LAGO TRASIMENO,,,REFORMA PENSIL NORTE,11349,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,,,Fijo,-99.19415759,19.44877260,,,,1349,006,713944,,71,713,7139,71394,,COLONIA,2014-12,090160001
20,09008713941000103001000000U9,1011168,DEPORTIVO PRIMERO DE MAYO,ALCALDIA LA MAGDALENA CONTRERAS ,Centros de acondicionamiento físico del sector público,51 a 100 personas,CALLE,NOGALES,,,SAN NICOLAS TOTOLAPAN,10900,"LA MAGDALENA CONTRERAS, La Magdalena Contreras, CIUDAD DE MÉXICO",,,,Fijo,-99.23785251,19.30241237,,,,0353,027,713944,,71,713,7139,71394,,COLONIA,2010-07,090080001
21,09014713944000075000000000U1,8539341,DEPRTIVO VICENTE SALDIVAR,ALCALDIA BENITO JUAREZ ,Centros de acondicionamiento físico del sector público,51 a 100 personas,CALLE,FERNANDO MONTES DE OCA,286,,SAN SIMON TICUMAC,03660,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,,WWW.POLIDEPOTIVOSOLUCIONES.COM.MX,Fijo,-99.14412496,19.37562304,,,,0651,037,713944,,71,713,7139,71394,,COLONIA,2019-11,090140001
